날짜,호선,역명,구분,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시
2024-11-23,2호선,잠실(송파구청),승차,904,1277,2360,2612,2999,3863,4438,4562,5515,6152,7593,8105,7733,6917,7248,8226,5614,1487
2024-11-23,2호선,잠실(송파구청),하차,1094,1455,2514,4432,4615,5821,6405,6630,7199,7599,8290,7756,6112,4966,3799,3103,2894,1732
2024-11-23,8호선,잠실(송파구청),승차,114,131,263,328,347,616,758,949,1243,1725,1980,2394,2176,1913,2113,2133,1577,488
2024-11-23,8호선,잠실(송파구청),하차,336,518,785,1295,1708,2064,2283,2304,2210,2563,2160,2142,1742,957,609,417,279,201
2024-11-24,2호선,잠실(송파구청),승차,622,887,1460,1850,2212,2652,3224,3866,4337,5230,6088,6107,5803,5555,6520,6157,2912,741
2024-11-24,2호선,잠실(송파구청),하차,643,935,1727,3238,3712,5217,5150,5567,5281,5661,6019,5200,4501,3599,2702,2338,1571,1038
2024-11-24,8호선,잠실(송파구청),승차,74,68,170,231,231,378,595,775,1183,1581,1987,1840,1735,1537,1640,1596,873,230
2024-11-24,8호선,잠실(송파구청),하차,189,289,607,884,1309,1781,2066,2012,1903,1745,1572,1449,1153,594,408,299,142,86
2024-11-25,2호선,잠실(송파구청),승차,2091,5412,7496,5220,3091,2764,3064,3289,3405,3977,4573,6496,8979,6094,6250,5189,2887,912
2024-11-25,2호선,잠실(송파구청),하차,1362,3469,7690,7061,4553,4064,3764,3315,3556,4086,4833,6367,9846,6464,3750,3243,2468,1245
2024-11-25,8호선,잠실(송파구청),승차,160,355,530,420,388,511,656,837,1004,1314,1490,2167,3351,1838,1711,1479,1076,321
2024-11-25,8호선,잠실(송파구청),하차,605,1651,4306,2219,1531,1412,1164,1080,1055,1071,1224,1355,1821,862,477,298,211,108
2024-11-26,2호선,잠실(송파구청),승차,1989,5232,7287,5349,3261,2799,2844,3121,3569,4383,5262,6928,9263,6301,6179,4909,3722,923
2024-11-26,2호선,잠실(송파구청),하차,1258,3389,8280,7781,4737,3708,3799,3205,3790,4114,5086,6699,9736,6265,3753,3487,2695,1579
2024-11-26,8호선,잠실(송파구청),승차,164,357,512,426,376,542,704,849,1046,1253,1559,2270,3326,1937,1761,1620,1260,349
2024-11-26,8호선,잠실(송파구청),하차,549,1780,4469,2426,1498,1380,1223,1136,1073,1132,1127,1437,1934,889,481,349,252,130
2024-11-27,2호선,잠실(송파구청),승차,1972,4562,7338,5519,3158,2677,3164,3608,3703,4311,5588,7630,8885,6295,6683,5600,4564,1208
2024-11-27,2호선,잠실(송파구청),하차,1219,3261,7474,8416,4930,4222,3856,3890,3794,4742,5386,7853,9942,6464,4364,3405,3039,1615
2024-11-27,8호선,잠실(송파구청),승차,173,353,567,481,437,557,733,897,1177,1433,1805,2836,3388,2234,2002,1886,1618,493
2024-11-27,8호선,잠실(송파구청),하차,594,1761,5032,2913,1798,1427,1356,1263,1191,1260,1441,1811,2268,1218,522,362,249,206
2024-11-28,2호선,잠실(송파구청),승차,2210,5831,7065,4784,2788,2616,3062,3308,3718,4345,5504,7193,8896,6241,6846,6151,3940,1195
2024-11-28,2호선,잠실(송파구청),하차,1311,3533,7601,7828,5272,4142,3861,3911,3752,4600,5245,7501,10249,5749,4088,3442,3242,1442
2024-11-28,8호선,잠실(송파구청),승차,179,447,587,455,414,567,701,980,1094,1417,1800,2350,3144,1846,1750,1869,1380,445
2024-11-28,8호선,잠실(송파구청),하차,557,1724,4314,3012,1879,1644,1299,1341,1219,1248,1362,1703,2086,985,530,364,253,147
2024-11-29,2호선,잠실(송파구청),승차,2196,5234,6985,4752,3060,3078,3524,3854,4255,5530,6671,8630,9920,6477,6249,6765,6248,1720
2024-11-29,2호선,잠실(송파구청),하차,1301,3212,7659,7536,4666,4794,4308,5059,4662,5727,6621,8987,11205,6585,3976,3690,3563,2369
2024-11-29,8호선,잠실(송파구청),승차,160,392,507,390,386,629,782,916,1185,1636,1863,2507,3124,1855,1728,1913,1898,642
2024-11-29,8호선,잠실(송파구청),하차,501,1597,4113,2520,1584,1477,1368,1454,1309,1346,1541,2021,2617,1298,599,444,297,208
2024-11-30,2호선,잠실(송파구청),승차,832,1036,2100,2579,3030,3680,4189,4975,5789,6575,8295,8169,7616,6731,7503,8398,5352,1558
2024-11-30,2호선,잠실(송파구청),하차,811,1304,2423,5066,5079,5978,6507,6615,7169,8081,8257,7235,6565,4304,3421,3244,2814,1834
2024-11-30,8호선,잠실(송파구청),승차,98,164,214,311,358,525,784,937,1332,1722,2346,2460,2306,1680,2065,2145,1420,588
2024-11-30,8호선,잠실(송파구청),하차,345,435,852,1427,1773,2122,2419,2304,2314,2351,2369,2239,1598,823,576,388,235,160
2024-12-01,2호선,잠실(송파구청),승차,503,648,1216,1751,2068,2669,3250,3816,4321,4888,5751,6129,5533,4981,6396,5516,2783,716
2024-12-01,2호선,잠실(송파구청),하차,646,869,1747,2892,3806,4358,4906,5422,5064,5504,5447,5209,4049,2832,2749,2290,1725,867
2024-12-01,8호선,잠실(송파구청),승차,69,94,127,195,267,421,586,766,1098,1454,1736,1886,1790,1433,1786,1609,939,281
2024-12-01,8호선,잠실(송파구청),하차,192,321,637,940,1304,1872,2004,1838,1909,1816,1600,1402,1074,539,410,304,181,83
2024-12-02,2호선,잠실(송파구청),승차,1999,5250,7655,5293,3187,2832,2936,3173,3496,3990,4609,6399,8878,5810,5682,4816,3097,937
2024-12-02,2호선,잠실(송파구청),하차,1323,3472,7899,7555,3969,3522,3483,3417,3315,4017,4689,6548,9269,6845,3709,2913,2588,1223
2024-12-02,8호선,잠실(송파구청),승차,156,341,523,426,459,556,670,770,988,1302,1407,2120,3394,1779,1548,1449,1183,316
2024-12-02,8호선,잠실(송파구청),하차,560,1819,4358,2401,1465,1305,1160,1056,997,996,1098,1339,1790,841,463,327,193,118
2024-12-03,2호선,잠실(송파구청),승차,2134,5626,7457,5308,3025,2785,3095,3125,3582,3990,5039,6542,9119,6050,5685,4945,3246,1147
2024-12-03,2호선,잠실(송파구청),하차,1315,3500,8562,7759,4078,3558,3200,3291,3483,4041,4843,6599,9796,6236,3859,3187,2878,1646
2024-12-03,8호선,잠실(송파구청),승차,164,383,522,471,453,549,694,792,1040,1346,1618,2196,3340,1880,1620,1627,1058,375
2024-12-03,8호선,잠실(송파구청),하차,545,1759,4423,2640,1478,1352,1086,1053,1010,994,1097,1493,1841,888,486,305,259,165
2024-12-04,2호선,잠실(송파구청),승차,2050,5583,7053,5084,3005,2857,2996,3138,3409,3908,4591,6844,8981,5579,5238,4759,3487,999
2024-12-04,2호선,잠실(송파구청),하차,1258,3334,7773,6676,3920,3461,3317,3379,3378,4095,4664,7208,9549,6039,3516,3279,3083,1533
2024-12-04,8호선,잠실(송파구청),승차,150,392,500,462,457,543,609,812,997,1279,1520,2216,3240,1886,1613,1674,1116,341
2024-12-04,8호선,잠실(송파구청),하차,511,1760,4416,2562,1430,1250,1043,1114,977,1055,1090,1390,1910,880,447,347,243,136
2024-12-05,2호선,잠실(송파구청),승차,2068,5208,7700,5168,3250,2924,3010,3286,3514,4406,5388,6974,9004,5670,5799,5317,3787,1147
2024-12-05,2호선,잠실(송파구청),하차,1255,3501,7921,6957,4386,3904,3356,3466,3644,4148,5069,7395,9592,5954,3978,3808,3213,1902
2024-12-05,8호선,잠실(송파구청),승차,153,353,533,400,458,540,631,821,1059,1295,1621,2309,3086,1707,1627,1723,1316,409
2024-12-05,8호선,잠실(송파구청),하차,514,1795,4323,2299,1499,1343,1137,1076,973,1065,1163,1591,1919,862,499,388,295,196
2024-12-06,2호선,잠실(송파구청),승차,1969,5340,6991,4697,2915,2986,3305,3491,3906,4647,5967,8083,9638,6028,5361,5479,4913,1642
2024-12-06,2호선,잠실(송파구청),하차,1224,3218,6770,5347,4281,3821,4034,4432,4078,4943,5987,8306,11195,6666,3871,3531,3810,2172
2024-12-06,8호선,잠실(송파구청),승차,143,390,554,379,396,539,752,869,1134,1407,1740,2369,3194,1867,1675,1842,1545,638
2024-12-06,8호선,잠실(송파구청),하차,512,1592,3993,2045,1358,1461,1210,1347,1095,1313,1471,1722,2741,1205,583,423,318,235
2024-12-07,2호선,잠실(송파구청),승차,849,1133,2124,2558,3128,3826,4409,4910,6077,6966,8303,7670,7118,6556,7078,7611,5083,1282
2024-12-07,2호선,잠실(송파구청),하차,905,1088,2308,3862,4930,5545,6444,6726,6581,7371,8728,7706,5579,4620,3899,3642,2936,2421
2024-12-07,8호선,잠실(송파구청),승차,119,136,253,273,329,598,827,965,1415,1999,2244,2302,2124,1823,2149,2350,1541,492
2024-12-07,8호선,잠실(송파구청),하차,289,407,799,1336,1597,2353,2094,2417,2319,2444,2256,2329,1559,858,513,437,347,184
2024-12-08,2호선,잠실(송파구청),승차,547,676,1270,1675,2239,2726,3220,3792,4473,4885,5754,5848,5421,4795,6042,4704,2658,609
2024-12-08,2호선,잠실(송파구청),하차,651,887,1736,2817,3608,4692,4729,4878,5347,5272,5276,5032,3832,2949,2518,2248,1606,885
2024-12-08,8호선,잠실(송파구청),승차,77,84,145,205,262,363,566,829,1182,1586,1822,1827,1705,1529,1608,1431,857,223
2024-12-08,8호선,잠실(송파구청),하차,186,272,550,868,1233,1756,1912,1909,1879,1827,1597,1302,939,526,340,288,150,97
2024-12-09,2호선,잠실(송파구청),승차,2134,5295,7306,5152,3190,2769,3114,3193,3618,4456,5001,6438,8831,6004,5634,4772,2401,869
2024-12-09,2호선,잠실(송파구청),하차,1314,3413,7856,7566,4114,3887,3503,3440,3423,4290,4380,6451,9284,5872,3689,3299,2617,1175
2024-12-09,8호선,잠실(송파구청),승차,165,349,556,394,412,568,632,743,940,1313,1506,2186,3257,1783,1716,1482,961,311
2024-12-09,8호선,잠실(송파구청),하차,579,1726,4237,2658,1485,1239,1170,1121,997,1054,1027,1313,1720,947,472,318,209,112
2024-12-10,2호선,잠실(송파구청),승차,2158,5616,7251,5302,3271,3138,3117,3374,3637,4663,5045,6791,9149,5933,6229,5515,3783,1050
2024-12-10,2호선,잠실(송파구청),하차,1359,3470,7932,7753,4657,4097,3623,3797,3662,4250,4872,7022,10249,6371,3820,3674,3082,1562
2024-12-10,8호선,잠실(송파구청),승차,158,368,545,383,421,567,709,859,1098,1387,1705,2136,3341,1830,1755,1622,1198,337
2024-12-10,8호선,잠실(송파구청),하차,544,1781,4300,2618,1529,1385,1128,1190,1044,1061,1187,1503,1964,907,507,337,272,141
2024-12-11,2호선,잠실(송파구청),승차,2100,5675,7303,5152,3262,3079,3320,3494,3917,4656,5300,7031,9258,6006,6203,5465,3606,1061
2024-12-11,2호선,잠실(송파구청),하차,1299,3485,7951,7361,4527,4075,4180,3924,3824,4414,5054,7045,10330,6060,3870,3469,3653,1524
2024-12-11,8호선,잠실(송파구청),승차,157,373,569,436,406,565,735,815,1143,1422,1706,2245,3202,1967,1866,1833,1199,448
2024-12-11,8호선,잠실(송파구청),하차,519,1691,4441,2644,1499,1489,1304,1194,1140,1291,1434,1519,1963,824,510,378,258,158
2024-12-12,2호선,잠실(송파구청),승차,2176,5522,7281,5328,3176,3168,3148,3552,3939,4736,5458,7205,9241,6141,6307,5965,4304,1232
2024-12-12,2호선,잠실(송파구청),하차,1303,3477,8132,7021,4637,4093,4062,4213,3854,4978,5432,7199,10304,6190,3908,3800,3456,1753
2024-12-12,8호선,잠실(송파구청),승차,160,374,525,446,366,597,733,868,1145,1329,1716,2346,3216,1834,1741,1779,1511,493
2024-12-12,8호선,잠실(송파구청),하차,524,1687,4628,2517,1540,1445,1261,1171,1184,1287,1251,1734,2019,977,499,408,282,175
2024-12-13,2호선,잠실(송파구청),승차,2023,5275,6859,4675,3240,3235,3651,4202,4929,6470,6866,9208,10037,6517,6328,6923,6165,1822
2024-12-13,2호선,잠실(송파구청),하차,1332,3256,7941,7487,4868,4908,4623,5201,4823,6050,6511,8726,10723,7536,3990,3847,3902,2296
2024-12-13,8호선,잠실(송파구청),승차,144,379,509,418,397,660,804,995,1245,1595,1941,2625,3169,1895,1903,2123,1786,666
2024-12-13,8호선,잠실(송파구청),하차,491,1577,4151,2623,1617,1637,1426,1646,1378,1386,1600,2210,2692,1413,642,468,356,240
2024-12-14,2호선,잠실(송파구청),승차,768,1129,2144,2425,3155,4089,4963,5490,6655,7818,8902,8711,7946,7123,7719,8521,5461,1539
2024-12-14,2호선,잠실(송파구청),하차,902,1380,2638,4851,5005,6821,6708,7283,7502,8302,8681,8135,6428,5494,4071,3736,3146,2393
2024-12-14,8호선,잠실(송파구청),승차,105,133,221,285,317,711,832,1223,1533,2059,2401,2474,2186,2029,2070,2159,1656,604
2024-12-14,8호선,잠실(송파구청),하차,309,475,769,1397,1949,2609,2371,2618,2493,2497,2509,2217,1680,971,520,402,259,198
2024-12-15,2호선,잠실(송파구청),승차,497,649,1224,1710,2127,2758,3507,3974,4765,5663,5898,6600,6077,6215,6769,5643,2670,641
2024-12-15,2호선,잠실(송파구청),하차,627,874,1966,3506,4005,4561,5232,5567,6138,5714,5461,5658,4252,3044,2878,2339,1672,852
2024-12-15,8호선,잠실(송파구청),승차,67,82,144,215,270,430,620,851,1351,1690,1882,1938,1913,1887,1779,1584,975,245
2024-12-15,8호선,잠실(송파구청),하차,184,298,691,1059,1357,1917,2189,2011,2072,2152,1709,1361,1092,587,412,259,170,86
2024-12-16,2호선,잠실(송파구청),승차,2144,5290,7374,4920,3112,3005,3127,3556,4154,4919,5502,6829,9196,5959,6301,5193,2829,894
2024-12-16,2호선,잠실(송파구청),하차,1292,3254,7820,6993,4635,4410,4105,4092,3928,4613,5002,6433,9417,5890,3789,3278,2795,1237
2024-12-16,8호선,잠실(송파구청),승차,156,344,525,392,402,594,701,891,1086,1476,1591,2337,3287,1904,1655,1608,1083,319
2024-12-16,8호선,잠실(송파구청),하차,521,1767,4544,2432,1473,1415,1276,1376,1136,1217,1206,1420,1746,767,502,322,243,129
2024-12-17,2호선,잠실(송파구청),승차,2173,5371,7286,5210,3286,2966,3228,3692,4328,5091,5824,7264,9388,6286,6793,6229,3917,1195
2024-12-17,2호선,잠실(송파구청),하차,1361,3552,8114,7387,4871,4615,4420,4181,4435,4843,5569,7100,9820,6495,3941,3823,3232,1698
2024-12-17,8호선,잠실(송파구청),승차,158,396,508,422,457,556,731,890,1105,1537,1805,2419,3229,1942,1929,1939,1335,383
2024-12-17,8호선,잠실(송파구청),하차,496,1697,4440,2607,1732,1643,1276,1344,1192,1209,1289,1674,2105,932,514,351,288,156
2024-12-18,2호선,잠실(송파구청),승차,2093,5165,7194,4970,3191,3089,3257,3583,4074,4971,6197,7617,9450,6428,6622,6277,4124,1165
2024-12-18,2호선,잠실(송파구청),하차,1354,3502,8331,7289,4971,4574,3918,3937,4555,4735,5646,7472,10033,5999,3888,3743,3369,1791
2024-12-18,8호선,잠실(송파구청),승차,160,363,519,400,364,533,706,870,1101,1473,1616,2368,3244,1905,1837,1922,1398,452
2024-12-18,8호선,잠실(송파구청),하차,536,1641,4231,2480,1646,1574,1329,1281,1180,1241,1422,1566,2009,933,540,381,294,184
2024-12-19,2호선,잠실(송파구청),승차,2054,5288,7191,4943,3525,3291,3647,4235,4540,5650,6297,8051,9441,6791,7006,7068,4855,1406
2024-12-19,2호선,잠실(송파구청),하차,1243,3359,8447,8033,5418,4910,4403,4394,4795,5380,5842,7445,10458,6562,4039,4001,3507,2103
2024-12-19,8호선,잠실(송파구청),승차,167,384,483,394,421,610,775,1013,1252,1585,1821,2436,3184,1916,1888,2242,1627,556
2024-12-19,8호선,잠실(송파구청),하차,479,1675,4525,2779,1834,1835,1341,1381,1298,1641,1577,1900,2199,1069,592,438,314,214
2024-12-20,2호선,잠실(송파구청),승차,1999,5116,6722,4603,3163,3474,3907,4270,4876,6272,7284,9162,10534,7105,6734,7837,6673,1924
2024-12-20,2호선,잠실(송파구청),하차,1259,3385,8000,7037,4930,5171,4872,5882,5172,6433,6874,8743,11472,7307,4163,3880,3924,2780
2024-12-20,8호선,잠실(송파구청),승차,151,369,500,353,421,655,834,957,1318,1642,2039,2489,3267,2059,1972,2442,2053,807
2024-12-20,8호선,잠실(송파구청),하차,488,1589,4072,2390,1721,1744,1694,1604,1466,1593,1723,2246,2876,1484,676,454,383,288
2024-12-21,2호선,잠실(송파구청),승차,810,1098,2164,2595,3184,4003,4698,5573,6677,7816,9290,9061,8885,7443,7925,8713,6467,1459
2024-12-21,2호선,잠실(송파구청),하차,965,1218,2615,4730,5596,6874,7140,8053,8497,9125,8861,8900,6901,5031,3841,3829,3180,2037
2024-12-21,8호선,잠실(송파구청),승차,101,147,224,316,339,637,873,1120,1551,2140,2507,2555,2448,2021,2282,2321,1983,568
2024-12-21,8호선,잠실(송파구청),하차,316,443,855,1353,1880,2584,2654,2734,2683,2988,2627,2315,1856,959,667,468,305,175
2024-12-22,2호선,잠실(송파구청),승차,505,642,1185,1816,2285,2975,3537,4309,5096,5911,6805,7706,6951,6215,6948,6237,3749,925
2024-12-22,2호선,잠실(송파구청),하차,613,916,2008,3447,4426,5148,5718,6357,6566,6689,6113,5552,4903,3613,3001,2470,1941,1043
2024-12-22,8호선,잠실(송파구청),승차,88,90,117,188,254,396,639,815,1259,1740,2077,2145,2044,1704,1762,1712,1042,266
2024-12-22,8호선,잠실(송파구청),하차,177,312,602,1019,1423,2035,2169,2089,2206,2226,1834,1552,1212,640,421,347,180,98
2024-12-23,2호선,잠실(송파구청),승차,2176,5002,6901,4539,3109,3067,3392,3860,4483,5477,6380,7892,10105,7557,7243,7007,4456,1391
2024-12-23,2호선,잠실(송파구청),하차,1326,3354,7336,7131,5591,4997,4781,4695,5124,5475,6081,7737,9998,6641,4137,3615,3369,1660
2024-12-23,8호선,잠실(송파구청),승차,158,353,470,376,376,633,748,959,1190,1553,1796,2402,3404,2174,1975,1982,1394,440
2024-12-23,8호선,잠실(송파구청),하차,496,1689,3863,2342,1834,1571,1480,1472,1381,1455,1427,1751,2224,1092,594,434,248,166
2024-12-24,2호선,잠실(송파구청),승차,2065,4914,6596,4213,3053,3205,3845,4218,4616,5786,7535,9644,11642,8966,7940,8278,7176,1805
2024-12-24,2호선,잠실(송파구청),하차,1332,3224,6619,5173,4991,4670,5653,5822,7322,7231,8693,10523,13448,9030,4691,3485,2984,1564
2024-12-24,8호선,잠실(송파구청),승차,177,374,460,401,423,815,891,1114,1375,1774,2289,3112,4030,2741,2494,2606,2006,587
2024-12-24,8호선,잠실(송파구청),하차,471,1534,3951,2427,1873,1699,1795,1910,1815,1921,2128,2626,3392,2011,1044,568,324,154
2024-12-25,2호선,잠실(송파구청),승차,501,571,1085,1550,2290,3261,3922,5341,7246,9173,10596,10777,11927,12035,12136,12844,8202,1596
2024-12-25,2호선,잠실(송파구청),하차,735,930,1823,4293,5313,6777,8158,10062,11127,12536,11477,10068,8444,6870,5018,4255,3023,1721
2024-12-25,8호선,잠실(송파구청),승차,96,85,147,178,298,488,741,1220,1889,2523,3295,3108,3367,3085,2955,2791,1942,520
2024-12-25,8호선,잠실(송파구청),하차,208,329,648,1261,1946,2513,3201,3828,3817,3985,3153,2745,2025,1299,733,509,272,117
2024-12-26,2호선,잠실(송파구청),승차,1987,4773,6586,4502,2976,3137,3380,3902,4479,5547,6324,7809,9573,6800,6864,6720,5134,1107
2024-12-26,2호선,잠실(송파구청),하차,1255,3091,7493,6500,5179,5061,4534,4899,4807,5574,5952,7826,9818,6202,3797,3590,3249,1613
2024-12-26,8호선,잠실(송파구청),승차,147,354,453,409,375,567,693,862,1224,1586,1753,2393,3130,2002,1902,2026,1486,500
2024-12-26,8호선,잠실(송파구청),하차,482,1545,3864,2166,1610,1768,1563,1515,1288,1455,1528,1773,2088,1008,528,378,284,195
2024-12-27,2호선,잠실(송파구청),승차,1923,4693,6254,4014,2976,3156,3638,4161,4913,6034,6665,8085,9493,6591,5845,6665,5328,1710
2024-12-27,2호선,잠실(송파구청),하차,1169,2954,6744,5919,4807,5116,4887,4926,5118,5783,6582,8381,10209,5922,3823,3421,3416,2159
2024-12-27,8호선,잠실(송파구청),승차,151,330,437,385,396,604,732,895,1185,1802,1972,2430,3255,1882,1729,1947,1551,645
2024-12-27,8호선,잠실(송파구청),하차,446,1377,3772,2030,1706,1581,1502,1534,1410,1526,1709,2049,2288,1193,560,430,313,276
2024-12-28,2호선,잠실(송파구청),승차,756,936,1915,2394,2695,3556,4275,5118,6019,6518,8254,8195,7073,6337,6749,7173,4489,1216
2024-12-28,2호선,잠실(송파구청),하차,824,1154,2292,4734,5124,6014,6254,6951,7096,7346,7339,7170,5565,3813,3463,2987,2632,1924
2024-12-28,8호선,잠실(송파구청),승차,97,119,204,267,335,573,748,1040,1351,1712,2214,2328,2107,1649,1847,1966,1434,467
2024-12-28,8호선,잠실(송파구청),하차,298,398,645,1299,1750,2330,2318,2317,2351,2253,2207,1935,1398,749,460,386,264,157
2024-12-29,2호선,잠실(송파구청),승차,432,560,1058,1648,1950,2514,3203,3661,4311,5057,5815,5963,5474,5081,6098,5063,2734,833
2024-12-29,2호선,잠실(송파구청),하차,608,744,1734,3327,3706,4661,4695,5216,5293,5141,5135,4432,3851,2932,2665,2261,1883,1018
2024-12-29,8호선,잠실(송파구청),승차,78,99,151,211,250,335,514,808,1073,1448,1720,1737,1700,1354,1563,1359,892,277
2024-12-29,8호선,잠실(송파구청),하차,200,243,527,952,1241,1703,1900,1912,1753,1697,1563,1203,951,507,346,265,210,93
