date,parking_usage,usage_time,source_rows,parking_lot_count,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko,year
2023-08-20,7287,807323,5,5,53,0.7,0.0,precipitation,Precipitation,비/눈,2023
2023-08-21,4533,1051369,5,5,61,2.9,0.0,precipitation,Precipitation,비/눈,2023
2023-08-22,3596,980136,5,5,65,32.7,0.0,precipitation,Precipitation,비/눈,2023
2023-08-23,3185,887191,5,5,65,57.7,0.0,precipitation,Precipitation,비/눈,2023
2023-08-24,4433,992176,5,5,63,15.2,0.0,precipitation,Precipitation,비/눈,2023
2023-08-25,6080,1066401,5,5,51,1.6,0.0,precipitation,Precipitation,비/눈,2023
2023-08-26,7469,756335,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-27,7323,757398,5,5,53,1.6,0.0,precipitation,Precipitation,비/눈,2023
2023-08-28,3644,945257,5,5,63,21.8,0.0,precipitation,Precipitation,비/눈,2023
2023-08-29,3601,937540,5,5,63,31.6,0.0,precipitation,Precipitation,비/눈,2023
2023-08-30,4261,1049323,5,5,53,3.4,0.0,precipitation,Precipitation,비/눈,2023
2023-08-31,6211,1165653,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-01,7147,1197544,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-02,9070,1035134,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-03,8257,859085,5,5,53,2.3,0.0,precipitation,Precipitation,비/눈,2023
2023-09-04,5180,1155195,5,5,61,9.4,0.0,precipitation,Precipitation,비/눈,2023
2023-09-05,4971,1099797,5,5,61,3.8,0.0,precipitation,Precipitation,비/눈,2023
2023-09-06,5580,1130459,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-09-07,5456,1100058,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-09-08,7278,1194443,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-09,8681,998615,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-10,8787,1002993,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-09-11,5154,1113366,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-09-12,5124,1126677,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-13,3687,964104,5,5,63,21.2,0.0,precipitation,Precipitation,비/눈,2023
2023-09-14,5312,1116656,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-09-15,2989,213796,5,5,61,7.2,0.0,precipitation,Precipitation,비/눈,2023
2023-09-16,5418,586228,5,5,63,28.0,0.0,precipitation,Precipitation,비/눈,2023
2023-09-17,8070,868052,5,5,63,10.5,0.0,precipitation,Precipitation,비/눈,2023
2023-09-18,5496,1138736,5,5,53,1.8,0.0,precipitation,Precipitation,비/눈,2023
2023-09-19,5283,1135927,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2023
2023-09-20,3694,925688,5,5,63,37.1,0.0,precipitation,Precipitation,비/눈,2023
2023-09-21,5505,1106681,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-22,7349,1194555,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-23,9348,1134154,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-24,10228,1294688,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-09-25,4416,1082532,5,5,61,2.5,0.0,precipitation,Precipitation,비/눈,2023
2023-09-26,3336,927798,5,5,61,14.4,0.0,precipitation,Precipitation,비/눈,2023
2023-09-27,4914,888238,5,5,55,3.2,0.0,precipitation,Precipitation,비/눈,2023
2023-09-28,9023,850427,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2023
2023-09-29,9531,915224,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-09-30,8652,765049,5,5,55,1.7,0.0,precipitation,Precipitation,비/눈,2023
2023-10-01,9880,1142450,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-10-02,9178,1092788,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-03,7932,906372,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-04,4467,1114777,5,5,53,1.0,0.0,precipitation,Precipitation,비/눈,2023
2023-10-05,5581,1211902,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-06,5455,1119070,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-07,3961,917572,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-08,8832,920219,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-10-09,6753,762833,5,5,53,0.7,0.0,precipitation,Precipitation,비/눈,2023
2023-10-10,4981,1149124,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-10-11,5039,1113308,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-12,4933,1089924,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-13,5918,1131871,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-14,6502,641604,5,5,63,7.1,0.0,precipitation,Precipitation,비/눈,2023
2023-10-15,9658,1305299,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-16,5010,1145950,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-10-17,4667,1083824,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-10-18,4772,1108210,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-19,4187,965691,5,5,63,9.2,0.0,precipitation,Precipitation,비/눈,2023
2023-10-20,5046,1014799,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-21,8104,955210,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-22,8295,1021496,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-23,4399,1038547,5,5,51,0.9,0.0,precipitation,Precipitation,비/눈,2023
2023-10-24,4460,1063107,5,5,53,2.5,0.0,precipitation,Precipitation,비/눈,2023
2023-10-25,4832,1119574,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-26,4469,1047447,5,5,63,7.9,0.0,precipitation,Precipitation,비/눈,2023
2023-10-27,5666,1126097,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-28,7330,836713,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-29,7822,932924,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-30,4411,1082424,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-10-31,4493,1076444,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-01,4363,1066307,5,5,63,13.7,0.0,precipitation,Precipitation,비/눈,2023
2023-11-02,4908,1074983,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-11-03,4617,984679,5,5,65,22.7,0.0,precipitation,Precipitation,비/눈,2023
2023-11-04,7452,766519,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2023
2023-11-05,4712,553299,5,5,63,36.7,0.0,precipitation,Precipitation,비/눈,2023
2023-11-06,3095,983897,5,5,65,39.6,0.0,precipitation,Precipitation,비/눈,2023
2023-11-07,3706,1020640,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-11-08,3901,979989,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-09,3758,1008670,5,5,61,3.8,0.0,precipitation,Precipitation,비/눈,2023
2023-11-10,4001,952780,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-11,3889,439137,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-12,3876,416819,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-11-13,3372,972973,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-14,3621,991890,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-15,3748,1008307,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-16,3185,904961,5,5,61,9.8,0.0,precipitation,Precipitation,비/눈,2023
2023-11-17,3541,911796,5,5,73,1.1,0.42,precipitation,Precipitation,비/눈,2023
2023-11-18,3506,357801,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-19,4476,474640,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
2023-11-20,3556,973571,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-11-21,3883,998819,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-11-22,3844,986797,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
2023-11-23,3506,906359,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-11-24,3586,895158,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-11-25,2665,268470,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-26,4185,461119,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-27,3069,937924,5,5,51,2.9,0.0,precipitation,Precipitation,비/눈,2023
2023-11-28,3315,956010,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-29,3279,973785,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-11-30,3252,948658,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-12-01,3441,906875,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-02,3810,507447,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-12-03,3767,393552,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-12-04,3318,1012053,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-05,3537,986258,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-06,3191,957835,5,5,61,6.3,0.0,precipitation,Precipitation,비/눈,2023
2023-12-07,3423,919355,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-08,4085,905549,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-12-09,4348,426602,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-12-10,5937,636652,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-11,2865,894310,5,5,61,15.1,0.0,precipitation,Precipitation,비/눈,2023
2023-12-12,3506,983800,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2023
2023-12-13,3676,980457,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-12-14,3016,889967,5,5,63,22.1,0.0,precipitation,Precipitation,비/눈,2023
2023-12-15,2951,791550,5,5,63,18.4,0.0,precipitation,Precipitation,비/눈,2023
2023-12-16,1882,207939,5,5,71,0.4,0.14,precipitation,Precipitation,비/눈,2023
2023-12-17,2725,300833,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-12-18,2987,903010,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-19,3169,923777,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2023
2023-12-20,2678,756167,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2023
2023-12-21,2901,846297,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-12-22,3170,765276,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-12-23,5211,243561,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-24,4648,529310,5,5,71,0.6,0.42,precipitation,Precipitation,비/눈,2023
2023-12-25,4235,464282,5,5,73,0.7,0.49,precipitation,Precipitation,비/눈,2023
2023-12-26,3328,831810,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-27,3368,844922,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-12-28,3288,794792,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-29,3784,762772,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-12-30,2221,235574,5,5,75,11.3,5.18,precipitation,Precipitation,비/눈,2023
2023-12-31,4562,412600,5,5,61,5.0,0.0,precipitation,Precipitation,비/눈,2023
2024-01-01,4519,387396,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-02,3730,1082327,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-01-03,3340,974900,5,5,71,0.6,0.07,precipitation,Precipitation,비/눈,2024
2024-01-04,3611,994890,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-05,3956,964785,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2024
2024-01-06,3419,349485,5,5,73,1.0,0.7,precipitation,Precipitation,비/눈,2024
2024-01-07,3702,416363,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-01-08,3247,981194,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-09,2492,698988,5,5,73,2.8,1.96,precipitation,Precipitation,비/눈,2024
2024-01-10,3327,941628,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-11,3575,989426,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-12,3847,942440,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-01-13,4183,457657,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-01-14,3541,378149,5,5,55,2.6,0.0,precipitation,Precipitation,비/눈,2024
2024-01-15,3222,921836,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-01-16,2252,495717,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-17,2944,905304,5,5,73,6.9,1.75,precipitation,Precipitation,비/눈,2024
2024-01-18,3571,952667,5,5,51,1.0,0.0,precipitation,Precipitation,비/눈,2024
2024-01-19,4023,948008,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-20,2920,338413,5,5,73,2.8,1.47,precipitation,Precipitation,비/눈,2024
2024-01-21,3991,456675,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2024
2024-01-22,2899,923855,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-23,2883,892593,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-24,2932,886287,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-01-25,3054,894206,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-01-26,3538,907724,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-27,3677,377234,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-28,4751,524374,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-29,3270,935655,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-30,3419,965078,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-01-31,3632,975352,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-01,3550,977518,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-02,3850,959655,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-03,3482,368347,5,5,51,1.9,0.0,precipitation,Precipitation,비/눈,2024
2024-02-04,5928,617372,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-05,2862,911723,5,5,73,8.1,3.64,precipitation,Precipitation,비/눈,2024
2024-02-06,3077,938783,5,5,71,0.6,0.35,precipitation,Precipitation,비/눈,2024
2024-02-07,3534,1002451,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-08,3666,821342,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-09,3251,119553,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-10,3541,94636,5,5,71,0.2,0.14,precipitation,Precipitation,비/눈,2024
2024-02-11,4965,286539,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-02-12,4276,393476,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-02-13,4254,1058314,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-14,4981,1107932,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2024
2024-02-15,3330,935467,5,5,75,8.1,2.17,precipitation,Precipitation,비/눈,2024
2024-02-16,4291,994155,5,5,1,0.0,0.0,clear,Clear,맑음,2024
2024-02-17,6098,593040,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-18,4091,452558,5,5,63,7.6,0.0,precipitation,Precipitation,비/눈,2024
2024-02-19,3212,977238,5,5,61,8.1,0.0,precipitation,Precipitation,비/눈,2024
2024-02-20,3251,961060,5,5,53,2.6,0.0,precipitation,Precipitation,비/눈,2024
2024-02-21,2786,896159,5,5,75,16.9,9.52,precipitation,Precipitation,비/눈,2024
2024-02-22,2897,803321,5,5,75,6.5,4.55,precipitation,Precipitation,비/눈,2024
2024-02-23,3860,923821,5,5,71,0.2,0.14,precipitation,Precipitation,비/눈,2024
2024-02-24,3220,346292,5,5,73,2.5,1.12,precipitation,Precipitation,비/눈,2024
2024-02-25,5661,731645,5,5,73,2.1,1.47,precipitation,Precipitation,비/눈,2024
2024-02-26,4204,1093309,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-27,4005,1023229,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-28,4145,1027265,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-02-29,4130,950410,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-01,3158,297786,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-02,3079,311533,5,5,73,1.5,0.98,precipitation,Precipitation,비/눈,2024
2024-03-03,5463,633997,5,5,73,1.1,0.28,precipitation,Precipitation,비/눈,2024
2024-03-04,3799,1000525,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-05,3671,1021630,5,5,53,0.5,0.0,precipitation,Precipitation,비/눈,2024
2024-03-06,3785,992932,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-07,3433,956901,5,5,71,1.4,0.35,precipitation,Precipitation,비/눈,2024
2024-03-08,3839,944902,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-09,4494,406848,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-03-10,6422,667589,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-11,3842,1036863,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2024
2024-03-12,3478,970417,5,5,51,1.2,0.0,precipitation,Precipitation,비/눈,2024
2024-03-13,4139,1031541,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-14,4650,1050879,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-03-15,5132,1034610,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-03-16,8266,798705,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-17,6775,638574,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-03-18,4330,1084099,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-19,3668,1002942,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-03-20,4058,1025575,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-21,3833,964554,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-22,3781,911319,5,5,61,8.0,0.0,precipitation,Precipitation,비/눈,2024
2024-03-23,8285,831521,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2024
2024-03-24,10900,1237209,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-25,3582,968677,5,5,53,2.2,0.0,precipitation,Precipitation,비/눈,2024
2024-03-26,4239,981275,5,5,73,12.6,0.63,precipitation,Precipitation,비/눈,2024
2024-03-27,5274,1091255,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-03-28,4167,994681,5,5,51,3.0,0.0,precipitation,Precipitation,비/눈,2024
2024-03-29,4947,913638,5,5,73,5.8,0.21,precipitation,Precipitation,비/눈,2024
2024-03-30,8526,773890,5,5,73,1.8,0.21,precipitation,Precipitation,비/눈,2024
2024-03-31,10697,1169426,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-01,7587,1232888,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-02,9583,1454703,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-03,8973,1329289,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2024
2024-04-04,10609,1535224,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-04-05,11857,1547315,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-04-06,13377,1418824,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-07,13033,1449651,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-08,8221,1354926,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-09,8455,1364967,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-10,9021,1035454,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-11,5467,1060795,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-04-12,7290,1125979,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-13,9510,1095664,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-14,10136,1268955,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-15,3091,596278,5,5,63,15.1,0.0,precipitation,Precipitation,비/눈,2024
2024-04-16,3415,576178,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2024
2024-04-17,4958,1065397,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-18,5388,1137931,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-04-19,6574,1142990,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-20,3762,375518,5,5,61,6.5,0.0,precipitation,Precipitation,비/눈,2024
2024-04-21,7800,854309,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-04-22,5430,1137346,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-04-23,4295,999525,5,5,63,3.4,0.0,precipitation,Precipitation,비/눈,2024
2024-04-24,4012,897459,5,5,63,13.1,0.0,precipitation,Precipitation,비/눈,2024
2024-04-25,5032,1029003,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-04-26,6482,1127802,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-27,8747,958738,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-28,9606,1205541,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-29,5447,1119745,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-04-30,5921,1122659,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-01,8180,975778,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-05-02,5778,1158407,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-05-03,7047,1163044,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-04,9297,1137441,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-05,3986,406125,5,5,63,63.5,0.0,precipitation,Precipitation,비/눈,2024
2024-05-06,2228,221776,5,5,53,6.6,0.0,precipitation,Precipitation,비/눈,2024
2024-05-07,3246,927754,5,5,53,2.3,0.0,precipitation,Precipitation,비/눈,2024
2024-05-08,5206,1130637,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-05-09,5268,1118706,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-10,6544,1156062,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-11,3559,367127,5,5,63,15.4,0.0,precipitation,Precipitation,비/눈,2024
2024-05-12,9086,1077288,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-13,5617,1174083,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-05-14,6705,1217511,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-05-15,3209,316445,5,5,63,21.0,0.0,precipitation,Precipitation,비/눈,2024
2024-05-16,5141,1110002,5,5,61,3.4,0.0,precipitation,Precipitation,비/눈,2024
2024-05-17,5831,1008904,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-18,8546,1034364,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-19,10736,1419702,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-20,4240,742609,5,5,53,1.0,0.0,precipitation,Precipitation,비/눈,2024
2024-05-21,4880,1054549,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-05-22,5415,1143936,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-23,5501,1140433,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-24,6278,1141707,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-25,8801,1169684,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2024
2024-05-26,5004,555965,5,5,63,7.4,0.0,precipitation,Precipitation,비/눈,2024
2024-05-27,5007,1134589,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-28,5514,1099391,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-29,4958,905625,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-30,4628,981393,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-05-31,6421,1181438,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-01,7557,1009777,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2024
2024-06-03,1588,80269,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-04,5101,1085580,5,5,1,0.0,0.0,clear,Clear,맑음,2024
2024-06-05,5827,1115962,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-06,8821,1198713,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2024
2024-06-07,6864,1065317,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-06-08,6498,636107,5,5,63,11.1,0.0,precipitation,Precipitation,비/눈,2024
2024-06-09,9190,1185882,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2024
2024-06-10,4827,1037689,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-11,4775,1041291,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-12,5197,1085039,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-13,4998,1032884,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-14,6023,1056114,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-15,7284,704813,5,5,55,7.3,0.0,precipitation,Precipitation,비/눈,2024
2024-06-16,9171,1155083,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-06-17,4998,1064871,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-18,5118,1088697,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-06-19,5055,1031105,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-20,5060,1027551,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-21,6189,1088992,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
